 *tel    numcsi   CsIInVoltage     errCsIInVoltage           CsIE       errCsIE
    4         2       0.972771     0.00972771          127.5          1.275
    4         2        1.06608      0.0106608         138.88         1.3888
    4         2        1.15376      0.0115376        149.636        1.49636
    4         2        1.24427      0.0124427        160.441        1.60441
    4         2         1.3421       0.013421         171.98         1.7198
    4         2        1.43502      0.0143502        182.898        1.82898
    4         2        1.53066      0.0153066        193.879        1.93879
    4         2        1.62641      0.0162641        204.924        2.04924
    4         2        1.71712      0.0171712        215.339        2.15339
    4         3      0.0259394    0.000259394        6.95508      0.0695508
    4         3      0.0843807    0.000843807        16.3153       0.163153
    4         3       0.156359     0.00156359        26.4442       0.264442
    4         3       0.232545     0.00232545        36.7175       0.367175
    4         3       0.309368     0.00309368        46.7709       0.467709
    4         3       0.385506     0.00385506        56.7025       0.567025
    4         3       0.462574     0.00462574        66.5505       0.665505
    4         3       0.544746     0.00544746         76.991        0.76991
    4         3       0.620718     0.00620718        86.7389       0.867389
    4         3       0.697567     0.00697567        96.4631       0.964631
    4         3        0.77909      0.0077909        106.825        1.06825
    4         3       0.856084     0.00856084        116.541        1.16541
    4         3       0.937489     0.00937489        126.919        1.26919
    4         3        1.01558      0.0101558        136.668        1.36668
    4         3        1.09276      0.0109276        146.445        1.46445
    4         3          1.178        0.01178        156.913        1.56913
    4         3        1.25844      0.0125844        166.766        1.66766
    4         3        1.34085      0.0134085        176.663        1.76663
    4         3        1.42356      0.0142356        186.607        1.86607
    4         3        1.50817      0.0150817        196.602        1.96602
    5         0      0.0270936    0.000270936        7.87666      0.0787666
    5         0      0.0881555    0.000881555        17.2119       0.172119
    5         0       0.165431     0.00165431        27.6274       0.276274
    5         0       0.241763     0.00241763        37.6533       0.376533
    5         0       0.319315     0.00319315        47.6306       0.476306
    5         0       0.395671     0.00395671        57.6178       0.576178
    5         0       0.473227     0.00473227        67.6203       0.676203
    5         0       0.550359     0.00550359        77.6372       0.776372
    5         0       0.626858     0.00626858        87.6695       0.876695
    5         0       0.704357     0.00704357        97.7189       0.977189
    5         0        0.78083      0.0078083        107.788        1.07788
    5         0       0.858085     0.00858085        117.883        1.17883
    5         0       0.929844     0.00929844        127.227        1.27227
    5         0        1.00676      0.0100676        137.381        1.37381
    5         0        1.08581      0.0108581        147.571        1.47571
    5         0        1.16488      0.0116488        157.803        1.57803
    5         0        1.23979      0.0123979        167.286        1.67286
    5         0        1.32131      0.0132131        177.602        1.77602
    5         0        1.40545      0.0140545        187.969        1.87969
    5         0         1.4827       0.014827        197.585        1.97585
    5         0        1.56221      0.0156221        207.245        2.07245
    5         0        1.64759      0.0164759        217.763        2.17763
    5         1      0.0165039    0.000165039        5.02378      0.0502378
    5         1      0.0994259    0.000994259        16.7443       0.167443
    5         1       0.192952     0.00192952        27.5543       0.275543
    5         1       0.292728     0.00292728        38.6859       0.386859
    5         1        0.39362      0.0039362        49.8285       0.498285
    5         1       0.486882     0.00486882         60.275        0.60275
    5         1       0.587795     0.00587795        71.5063       0.715063
    5         1       0.687713     0.00687713        82.7694       0.827694
    5         1       0.781967     0.00781967        93.3073       0.933073
    5         1       0.881901     0.00881901        104.628        1.04628
    5         1       0.983459     0.00983459        115.986        1.15986
    5         1        1.07806      0.0107806        126.623        1.26623
    5         1        1.17558      0.0117558        137.302        1.37302
    5         1        1.28119      0.0128119        148.794        1.48794
    5         1        1.38259      0.0138259        159.574        1.59574
    5         1        1.48513      0.0148513        170.407        1.70407
    5         1        1.58926      0.0158926        181.297        1.81297
    5         1        1.69459      0.0169459        192.247        1.92247
    5         1         1.7998       0.017998        203.263        2.03263
    5         1        1.90631      0.0190631        214.341        2.14341
    5         1        2.01382      0.0201382        225.488        2.25488
    5         2      0.0293424    0.000293424        6.53034      0.0653034
    5         2       0.109933     0.00109933        16.9488       0.169488
    5         2       0.187508     0.00187508         26.618        0.26618
    5         2       0.273006     0.00273006        36.5236       0.365236
    5         2       0.364709     0.00364709        46.7264       0.467264
    5         2       0.457694     0.00457694        56.5839       0.565839
    5         2       0.556461     0.00556461        66.9838       0.669838
    5         2       0.649101     0.00649101        76.5448       0.765448
    5         2       0.748078     0.00748078        86.8102       0.868102
    5         2       0.840526     0.00840526         96.356        0.96356
    5         2       0.939975     0.00939975        106.679        1.06679
    5         2        1.03376      0.0103376        116.321        1.16321
    5         2        1.13526      0.0113526         126.78         1.2678
    5         2        1.23105      0.0123105        136.568        1.36568
    5         2        1.33006      0.0133006        146.436        1.46436
    5         2           1.43         0.0143        156.385        1.56385
    5         2         1.5313       0.015313        166.418        1.66418
    5         2         1.6349       0.016349        176.538        1.76538
    5         2         1.7391       0.017391        186.744        1.86744
    5         2        1.83498      0.0183498        196.245        1.96245
    5         2        1.94052      0.0194052         206.62         2.0662
    5         2        2.03807      0.0203807        216.278        2.16278
    5         3      0.0309358    0.000309358        7.20481      0.0720481
    5         3       0.138831     0.00138831        16.9694       0.169694
    5         3       0.245469     0.00245469        25.7016       0.257016
    5         3       0.359746     0.00359746        34.9054       0.349054
    5         3       0.474898     0.00474898        43.9639       0.439639
    5         3       0.588907     0.00588907        52.8882       0.528882
    5         3       0.703696     0.00703696         61.695        0.61695
    5         3       0.817856     0.00817856        70.4055       0.704055
    5         3       0.940851     0.00940851        79.6546       0.796546
    5         3        1.06494      0.0106494        88.8407       0.888407
    5         3        1.19171      0.0119171        97.9835       0.979835
    5         3        1.31262      0.0131262        106.493        1.06493
    5         3        1.44577      0.0144577        115.597        1.15597
    5         3        1.58146      0.0158146        124.701        1.24701
    5         3        1.71865      0.0171865        133.813        1.33813
    5         3        1.85715      0.0185715        142.945        1.42945
    5         3        1.98738      0.0198738        151.489        1.51489
    5         3        2.12763      0.0212763        160.674        1.60674
    5         3        2.26807      0.0226807        169.896        1.69896
    5         3        2.39878      0.0239878        178.537        1.78537
    5         3        2.53949      0.0253949         187.84         1.8784
    5         3        2.67118      0.0267118        196.567        1.96567
    6         0      0.0169618    0.000169618         7.0506       0.070506
    6         0      0.0772609    0.000772609        17.5153       0.175153
    6         0       0.146573     0.00146573         27.639        0.27639
    6         0       0.218824     0.00218824        37.9233       0.379233
    6         0       0.292359     0.00292359        47.9696       0.479696
    6         0       0.365722     0.00365722        57.8714       0.578714
    6         0        0.43877      0.0043877        67.6742       0.676742
    6         0       0.512408     0.00512408        77.4107       0.774107
    6         0        0.58971      0.0058971        87.7508       0.877508
    6         0       0.663194     0.00663194        97.4244       0.974244
    6         0       0.741756     0.00741756        107.741        1.07741
    6         0       0.814214     0.00814214        117.423        1.17423
    6         0       0.892905     0.00892905        127.778        1.27778
    6         0        0.96616      0.0096616        137.519        1.37519
    6         0        1.04538      0.0104538        147.954        1.47954
    6         0        1.12068      0.0112068        157.785        1.57785
    6         0        1.19604      0.0119604        167.671        1.67671
    6         0        1.27394      0.0127394        177.612        1.77612
    6         0        1.35171      0.0135171        187.615        1.87615
    6         0        1.43187      0.0143187        197.685        1.97685
    6         0        1.51207      0.0151207        207.819        2.07819
    6         0        1.58845      0.0158845        217.344        2.17344
    6         1      0.0336275    0.000336275        9.68201      0.0968201
    6         1       0.105041     0.00105041        19.6972       0.196972
    6         1       0.178962     0.00178962        29.6053       0.296053
    6         1       0.253315     0.00253315        39.4383       0.394383
    6         1       0.332268     0.00332268        49.8953       0.498953
    6         1       0.406864     0.00406864        59.6604       0.596604
    6         1       0.481705     0.00481705        69.3871       0.693871
    6         1       0.560183     0.00560183        79.7268       0.797268
    6         1       0.634903     0.00634903        89.3989       0.893989
