 *tel  csi     Z    A     CsICh  errCsICh     CsIV         errCsIV             CsIE        errCsIE            ESi        errESi
    5    0    5   10       189       0.5       0.120808     0.00120808           41.877        0.41877        214.203        2.14203
    5    0    5   10       194       0.5       0.125797     0.00125797          43.0572       0.430572        213.347        2.13347
    5    0    5   10       199       0.5       0.130789     0.00130789          44.2245       0.442245        212.505        2.12505
    5    0    5   10       204       0.5       0.135778     0.00135778          45.3792       0.453792        211.678        2.11678
    5    0    5   10       209       0.5        0.14076      0.0014076          46.5216       0.465216        210.863        2.10863
    5    0    5   10       214       0.5       0.145729     0.00145729          47.6517       0.476517        210.062        2.10062
    5    0    5   10       219       0.5       0.150681     0.00150681          48.7713       0.487713        209.272        2.09272
    5    0    5   10       224       0.5       0.155614     0.00155614          49.8795       0.498795        208.495        2.08495
    5    0    5   10       229       0.5        0.16053      0.0016053          50.9779       0.509779        207.729        2.07729
    5    0    5   10       234       0.5       0.165431     0.00165431          52.0658       0.520658        206.975        2.06975
    5    0    5   10       239       0.5        0.17032      0.0017032          53.1443       0.531443        206.231        2.06231
    5    0    5   10       244       0.5         0.1752       0.001752          54.2127       0.542127        205.497        2.05497
    5    0    5   10       249       0.5       0.180074     0.00180074          55.2728       0.552728        204.774        2.04774
    5    0    5   10       254       0.5       0.184944     0.00184944          56.3242       0.563242         204.06         2.0406
    5    0    5   10       259       0.5       0.189814     0.00189814          57.3674       0.573674        203.355        2.03355
    5    0    5   10       264       0.5       0.194685     0.00194685          58.4019       0.584019        202.659        2.02659
    5    0    5   10       269       0.5       0.199561     0.00199561          59.4291       0.594291        201.973        2.01973
    5    0    5   10       274       0.5       0.204443     0.00204443          60.4497       0.604497        201.294        2.01294
    5    0    5   10       279       0.5       0.209332     0.00209332          61.4611       0.614611        200.624        2.00624
    5    0    5   10       284       0.5       0.214227     0.00214227          62.4673       0.624673        199.962        1.99962
    5    0    5   10       289       0.5       0.219128     0.00219128          63.4656       0.634656        199.308        1.99308
    5    0    5   10       294       0.5       0.224037     0.00224037           64.458        0.64458        198.661        1.98661
    5    0    5   10       299       0.5       0.228952     0.00228952          65.4442       0.654442        198.021        1.98021
    5    0    5   10       304       0.5       0.233874     0.00233874          66.4237       0.664237        197.389        1.97389
    5    0    5   10       309       0.5       0.238803     0.00238803          67.3976       0.673976        196.763        1.96763
    5    0    5   10       314       0.5       0.243739     0.00243739          68.3654       0.683654        196.145        1.96145
    5    0    5   10       319       0.5       0.248681     0.00248681          69.3284       0.693284        195.532        1.95532
    5    0    5   10       324       0.5       0.253631     0.00253631          70.2862       0.702862        194.926        1.94926
    5    0    5   10       329       0.5       0.258587     0.00258587          71.2369       0.712369        194.326        1.94326
    5    0    5   10       334       0.5       0.263549     0.00263549          72.1834       0.721834        193.733        1.93733
    5    0    5   10       339       0.5       0.268515     0.00268515          73.1253       0.731253        193.145        1.93145
    5    0    5   10       344       0.5       0.273487     0.00273487          74.0625       0.740625        192.563        1.92563
    5    0    5   10       349       0.5       0.278462     0.00278462          74.9964       0.749964        191.986        1.91986
    5    0    5   10       354       0.5       0.283441     0.00283441          75.9231       0.759231        191.415        1.91415
    5    0    5   10       359       0.5       0.288423     0.00288423          76.8478       0.768478        190.849        1.90849
    5    0    5   10       364       0.5       0.293407     0.00293407          77.7664       0.777664        190.288        1.90288
    5    0    5   10       369       0.5       0.298393     0.00298393          78.6826       0.786826        189.733        1.89733
    5    0    5   10       374       0.5        0.30338      0.0030338          79.5939       0.795939        189.182        1.89182
    5    0    5   10       379       0.5       0.308365     0.00308365          80.5023       0.805023        188.636        1.88636
    5    0    5   10       384       0.5       0.313346     0.00313346          81.4053       0.814053        188.095        1.88095
    5    0    5   10       389       0.5       0.318321     0.00318321          82.3053       0.823053        187.559        1.87559
    5    0    5   10       394       0.5       0.323289     0.00323289          83.1998       0.831998        187.027        1.87027
    5    0    5   10       399       0.5       0.328246     0.00328246          84.0935       0.840935          186.5          1.865
    5    0    5   10       404       0.5       0.333192     0.00333192          84.9841       0.849841        185.977        1.85977
    5    0    5   10       409       0.5       0.338123     0.00338123          85.8686       0.858686        185.458        1.85458
    5    0    5   10       414       0.5       0.343039     0.00343039          86.7512       0.867512        184.944        1.84944
    5    0    5   10       419       0.5       0.347936     0.00347936          87.6306       0.876306        184.433        1.84433
    5    0    5   10       424       0.5       0.352817     0.00352817          88.5059       0.885059        183.927        1.83927
    5    0    5   10       429       0.5       0.357685     0.00357685          89.3815       0.893815        183.424        1.83424
    5    0    5   10       434       0.5       0.362545     0.00362545          90.2508       0.902508        182.926        1.82926
    5    0    5   10       439       0.5       0.367399     0.00367399           91.118        0.91118        182.431        1.82431
    5    0    5   10       444       0.5       0.372253     0.00372253          91.9834       0.919834         181.94         1.8194
    5    0    5   10       449       0.5       0.377111     0.00377111          92.8475       0.928475        181.453        1.81453
    5    0    5   10       454       0.5       0.381976     0.00381976          93.7039       0.937039        180.969        1.80969
    5    0    5   10       459       0.5       0.386852     0.00386852          94.5593       0.945593        180.489        1.80489
    5    0    5   10       464       0.5       0.391744     0.00391744          95.4132       0.954132        180.012        1.80012
    5    0    5   10       469       0.5       0.396654     0.00396654          96.2626       0.962626        179.539        1.79539
    5    0    5   10       474       0.5       0.401585     0.00401585          97.1086       0.971086        179.069        1.79069
    5    0    5   10       479       0.5       0.406532     0.00406532          97.9526       0.979526        178.603        1.78603
    5    0    5   10       484       0.5       0.411494     0.00411494          98.7921       0.987921         178.14         1.7814
    5    0    5   10       489       0.5       0.416467     0.00416467          99.6289       0.996289         177.68         1.7768
    5    0    5   10       494       0.5       0.421448     0.00421448          100.466        1.00466        177.223        1.77223
    5    0    5   10       499       0.5       0.426435     0.00426435          101.298        1.01298        176.769        1.76769
    5    0    5   10       504       0.5       0.431426     0.00431426          102.127        1.02127        176.318        1.76318
    5    0    5   10       509       0.5       0.436417     0.00436417          102.956        1.02956        175.871        1.75871
    5    0    5   10       514       0.5       0.441405     0.00441405           103.78         1.0378        175.426        1.75426
    5    0    5   10       519       0.5       0.446388     0.00446388          104.603        1.04603        174.984        1.74984
    5    0    5   10       524       0.5       0.451366     0.00451366          105.425        1.05425        174.546        1.74546
    5    0    5   10       529       0.5       0.456339     0.00456339          106.248        1.06248         174.11         1.7411
    5    0    5   10       534       0.5       0.461308     0.00461308          107.065        1.07065        173.677        1.73677
    5    0    5   10       539       0.5       0.466275     0.00466275          107.882        1.07882        173.246        1.73246
    5    0    5   10       544       0.5       0.471241     0.00471241          108.697        1.08697        172.819        1.72819
    5    0    5   10       549       0.5       0.476205     0.00476205          109.509        1.09509        172.394        1.72394
    5    0    5   10       554       0.5        0.48117      0.0048117          110.322        1.10322        171.972        1.71972
    5    0    5   10       559       0.5       0.486137     0.00486137          111.131        1.11131        171.552        1.71552
    5    0    5   10       564       0.5       0.491105     0.00491105          111.939        1.11939        171.135        1.71135
    5    0    5   10       569       0.5       0.496077     0.00496077          112.747        1.12747        170.721        1.70721
    5    0    5   10       574       0.5        0.50105      0.0050105          113.548        1.13548        170.309        1.70309
    5    0    5   10       579       0.5       0.506022     0.00506022          114.352        1.14352          169.9          1.699
    5    0    5   10       584       0.5       0.510991     0.00510991          115.154        1.15154        169.493        1.69493
    5    0    5   10       589       0.5       0.515954     0.00515954          115.951        1.15951        169.089        1.69089
    5    0    5   10       594       0.5        0.52091      0.0052091          116.751        1.16751        168.687        1.68687
    5    0    5   10       599       0.5       0.525856     0.00525856          117.545        1.17545        168.287        1.68287
    5    0    5   10       604       0.5       0.530789     0.00530789           118.34         1.1834         167.89         1.6789
    5    0    5   10       609       0.5       0.535707     0.00535707          119.135        1.19135        167.495        1.67495
    5    0    5   10       614       0.5       0.540609     0.00540609          119.921        1.19921        167.103        1.67103
    5    0    5   10       619       0.5       0.545492     0.00545492          120.713        1.20713        166.713        1.66713
    5    0    5   10       624       0.5       0.550359     0.00550359          121.495        1.21495        166.325        1.66325
    5    0    5   10       629       0.5       0.555214     0.00555214          122.284        1.22284        165.939        1.65939
    5    0    5   10       634       0.5       0.560061     0.00560061           123.07         1.2307        165.556        1.65556
    5    0    5   10       639       0.5       0.564906     0.00564906          123.856        1.23856        165.175        1.65175
    5    0    5   10       644       0.5        0.56975      0.0056975          124.632        1.24632        164.795        1.64795
    5    0    5   10       649       0.5         0.5746       0.005746          125.414        1.25414        164.419        1.64419
    5    0    5   10       654       0.5       0.579458     0.00579458          126.195        1.26195        164.044        1.64044
    5    0    5   10       659       0.5       0.584328     0.00584328          126.975        1.26975        163.671        1.63671
    5    0    5   10       664       0.5       0.589216     0.00589216          127.745        1.27745          163.3          1.633
    5    0    5   10       669       0.5       0.594124     0.00594124          128.522        1.28522        162.932        1.62932
    5    0    5   10       674       0.5       0.599051     0.00599051          129.298        1.29298        162.565        1.62565
    5    0    5   10       679       0.5       0.603995     0.00603995          130.074        1.30074        162.201        1.62201
    5    0    5   10       684       0.5       0.608951     0.00608951          130.839        1.30839        161.838        1.61838
    5    0    5   10       689       0.5       0.613918     0.00613918          131.612        1.31612        161.478        1.61478
    5    0    5   10       694       0.5       0.618892     0.00618892          132.374        1.32374        161.119        1.61119
    5    0    5   10       699       0.5        0.62387      0.0062387          133.144        1.33144        160.763        1.60763
    5    0    5   10       704       0.5        0.62885      0.0062885          133.913        1.33913        160.408        1.60408
    5    0    5   10       709       0.5       0.633828     0.00633828           134.68         1.3468        160.055        1.60055
    5    0    5   10       714       0.5       0.638801     0.00638801          135.444        1.35444        159.704        1.59704
    5    0    5   10       719       0.5       0.643768     0.00643768          136.206        1.36206        159.355        1.59355
    5    0    5   10       724       0.5       0.648728     0.00648728          136.965        1.36965        159.008        1.59008
    5    0    5   10       729       0.5       0.653684     0.00653684          137.721        1.37721        158.663        1.58663
    5    0    5   10       734       0.5       0.658637     0.00658637          138.486        1.38486        158.319        1.58319
    5    0    5   10       739       0.5       0.663589     0.00663589          139.234        1.39234        157.978        1.57978
    5    0    5   10       744       0.5       0.668542     0.00668542          139.992        1.39992        157.638        1.57638
    5    0    5   10       749       0.5       0.673498     0.00673498          140.745        1.40745          157.3          1.573
    5    0    5   10       754       0.5       0.678458     0.00678458          141.507        1.41507        156.963        1.56963
    5    0    5   10       759       0.5       0.683424     0.00683424          142.265        1.42265        156.629        1.56629
    5    0    5   10       764       0.5       0.688398     0.00688398          143.004        1.43004        156.296        1.56296
    5    0    5   10       769       0.5       0.693381     0.00693381          143.767        1.43767        155.964        1.55964
    5    0    5   10       774       0.5       0.698369     0.00698369           144.51         1.4451        155.635        1.55635
    5    0    5   10       779       0.5       0.703359     0.00703359          145.262        1.45262        155.307        1.55307
    5    0    5   10       784       0.5       0.708349     0.00708349          146.009        1.46009        154.981        1.54981
    5    0    5   10       789       0.5       0.713334     0.00713334           146.75         1.4675        154.656        1.54656
    5    0    5   10       794       0.5       0.718312     0.00718312          147.501        1.47501        154.334        1.54334
    5    0    5   10       799       0.5       0.723278     0.00723278          148.246        1.48246        154.012        1.54012
    5    0    5   10       804       0.5       0.728231     0.00728231          148.984        1.48984        153.693        1.53693
    5    0    5   10       809       0.5       0.733165     0.00733165          149.733        1.49733        153.375        1.53375
    5    0    5   10       814       0.5       0.738079     0.00738079          150.475        1.50475        153.058        1.53058
    5    0    5   10       819       0.5       0.742971     0.00742971          151.208        1.51208        152.744        1.52744
    5    0    5   10       824       0.5       0.747844     0.00747844          151.953        1.51953         152.43         1.5243
    5    0    5   10       829       0.5       0.752703     0.00752703           152.69         1.5269        152.119        1.52119
    5    0    5   10       834       0.5       0.757553     0.00757553          153.418        1.53418        151.808        1.51808
    5    0    5   10       839       0.5       0.762397     0.00762397          154.158        1.54158          151.5          1.515
    5    0    5   10       844       0.5        0.76724      0.0076724          154.887        1.54887        151.193        1.51193
    5    0    5   10       849       0.5       0.772086     0.00772086           155.63         1.5563        150.887        1.50887
    5    0    5   10       854       0.5       0.776939     0.00776939          156.362        1.56362        150.583        1.50583
    5    0    5   10       859       0.5       0.781804     0.00781804          157.101        1.57101         150.28         1.5028
    5    0    5   10       864       0.5       0.786684     0.00786684          157.824        1.57824        149.979        1.49979
    5    0    5   10       869       0.5       0.791584     0.00791584          158.563        1.58563        149.679        1.49679
    5    0    5   10       874       0.5       0.796501     0.00796501          159.295        1.59295        149.381        1.49381
    5    0    5   10       879       0.5       0.801432     0.00801432          160.021        1.60021        149.084        1.49084
    5    0    5   10       884       0.5       0.806377     0.00806377          160.747        1.60747        148.789        1.48789
    5    0    5   10       889       0.5       0.811332     0.00811332           161.48         1.6148        148.495        1.48495
    5    0    5   10       894       0.5       0.816296     0.00816296          162.187        1.62187        148.202        1.48202
    5    0    5   10       899       0.5       0.821266     0.00821266           162.92         1.6292        147.911        1.47911
    5    0    5   10       904       0.5       0.826241     0.00826241          163.644        1.63644        147.621        1.47621
    5    0    5   10       909       0.5       0.831218     0.00831218          164.363        1.64363        147.332        1.47332
    5    0    5   10       914       0.5       0.836194     0.00836194          165.101        1.65101        147.045        1.47045
    5    0    5   10       919       0.5        0.84117      0.0084117          165.819        1.65819        146.759        1.46759
    5    0    5   10       924       0.5       0.846145     0.00846145          166.532        1.66532        146.475        1.46475
    5    0    5   10       929       0.5       0.851119     0.00851119          167.258        1.67258        146.192        1.46192
    5    0    5   10       934       0.5       0.856095     0.00856095          167.963        1.67963         145.91         1.4591
    5    0    5   10       939       0.5       0.861071     0.00861071          168.685        1.68685         145.63         1.4563
    5    0    5   10       944       0.5        0.86605      0.0086605          169.405        1.69405         145.35         1.4535
    5    0    5   10       949       0.5       0.871031     0.00871031          170.115        1.70115        145.072        1.45072
    5    0    5   10       954       0.5       0.876016     0.00876016          170.837        1.70837        144.796        1.44796
    5    0    5   10       959       0.5       0.881004     0.00881004           171.55         1.7155        144.521        1.44521
    5    0    5   10       964       0.5       0.885998     0.00885998          172.258        1.72258        144.246        1.44246
    5    0    5   10       969       0.5       0.890996     0.00890996          172.989        1.72989        143.974        1.43974
    5    0    5   10       974       0.5       0.895995     0.00895995          173.701        1.73701        143.702        1.43702
    5    0    5   10       979       0.5       0.900994     0.00900994          174.395        1.74395        143.432        1.43432
    5    0    5   10       984       0.5       0.905989     0.00905989           175.11         1.7511        143.163        1.43163
    5    0    5   10       989       0.5       0.910979     0.00910979          175.822        1.75822        142.895        1.42895
    5    0    5   10       994       0.5        0.91596      0.0091596          176.529        1.76529        142.628        1.42628
    5    0    5   10       999       0.5       0.920931     0.00920931          177.232        1.77232        142.363        1.42363
    5    0    5   10      1004       0.5       0.925889     0.00925889          177.956        1.77956        142.098        1.42098
    5    0    5   10      1009       0.5       0.930831     0.00930831          178.665        1.78665        141.835        1.41835
    5    0    5   10      1014       0.5       0.935755     0.00935755          179.358        1.79358        141.573        1.41573
    5    0    5   10      1019       0.5       0.940663     0.00940663          180.072        1.80072        141.313        1.41313
    5    0    5   10      1024       0.5       0.945558     0.00945558          180.771        1.80771        141.053        1.41053
    5    0    5   10      1029       0.5       0.950445     0.00950445           181.49         1.8149        140.795        1.40795
    5    0    5   10      1034       0.5       0.955328     0.00955328          182.195        1.82195        140.537        1.40537
    5    0    5   10      1039       0.5        0.96021      0.0096021          182.887        1.82887        140.281        1.40281
    5    0    5   10      1044       0.5       0.965097     0.00965097          183.598        1.83598        140.026        1.40026
    5    0    5   10      1049       0.5       0.969993     0.00969993          184.268        1.84268        139.772        1.39772
    5    0    5   10      1054       0.5       0.974901     0.00974901          184.967        1.84967        139.519        1.39519
    5    0    5   10      1059       0.5       0.979826     0.00979826          185.666        1.85666        139.268        1.39268
    5    0    5   10      1064       0.5       0.984773     0.00984773          186.364        1.86364        139.017        1.39017
    5    0    5   10      1069       0.5        0.98974      0.0098974          187.062        1.87062        138.768        1.38768
    5    0    5   10      1074       0.5       0.994728     0.00994728          187.758        1.87758        138.519        1.38519
    5    0    5   10      1079       0.5       0.999732     0.00999732          188.454        1.88454        138.272        1.38272
    5    0    5   10      1084       0.5        1.00475      0.0100475           189.15         1.8915        138.026        1.38026
    5    0    5   10      1089       0.5        1.00978      0.0100978          189.844        1.89844        137.781        1.37781
    5    0    5   10      1094       0.5        1.01482      0.0101482          190.538        1.90538        137.537        1.37537
    5    0    5   10      1099       0.5        1.01987      0.0101987          191.231        1.91231        137.294        1.37294
    5    0    5   10      1104       0.5        1.02493      0.0102493          191.923        1.91923        137.052        1.37052
    5    0    5   10      1109       0.5        1.02999      0.0102999          192.615        1.92615        136.811        1.36811
    5    0    5   10      1114       0.5        1.03505      0.0103505          193.306        1.93306        136.571        1.36571
    5    0    5   10      1119       0.5        1.04011      0.0104011          193.996        1.93996        136.332        1.36332
    5    0    5   10      1124       0.5        1.04517      0.0104517          194.686        1.94686        136.094        1.36094
    5    0    5   10      1129       0.5        1.05024      0.0105024          195.374        1.95374        135.857        1.35857
    5    0    5   10      1134       0.5         1.0553       0.010553          196.063        1.96063        135.621        1.35621
    5    0    5   10      1139       0.5        1.06038      0.0106038           196.75         1.9675        135.386        1.35386
    5    0    5   10      1144       0.5        1.06545      0.0106545          197.437        1.97437        135.152        1.35152
    5    0    5   10      1149       0.5        1.07053      0.0107053          198.123        1.98123        134.919        1.34919
    5    0    5   10      1154       0.5        1.07562      0.0107562          198.808        1.98808        134.687        1.34687
    5    0    5   10      1159       0.5        1.08071      0.0108071          199.493        1.99493        134.456        1.34456
    5    0    5   10      1164       0.5        1.08581      0.0108581          200.177        2.00177        134.226        1.34226
    5    0    5   10      1169       0.5        1.09092      0.0109092          200.861        2.00861        133.997        1.33997
    5    0    5   10      1174       0.5        1.09602      0.0109602          201.544        2.01544        133.769        1.33769
    5    0    5   10      1179       0.5        1.10113      0.0110113          202.226        2.02226        133.542        1.33542
    5    0    5   10      1184       0.5        1.10623      0.0110623          202.907        2.02907        133.316        1.33316
    5    0    5   10      1189       0.5        1.11133      0.0111133          203.588        2.03588        133.091        1.33091
    5    0    5   10      1194       0.5        1.11642      0.0111642          204.268        2.04268        132.866        1.32866
    5    0    5   10      1199       0.5         1.1215       0.011215          204.947        2.04947        132.643        1.32643
    5    0    5   10      1204       0.5        1.12657      0.0112657          205.626        2.05626         132.42         1.3242
    5    0    5   10      1209       0.5        1.13163      0.0113163          206.305        2.06305        132.199        1.32199
    5    0    5   10      1214       0.5        1.13667      0.0113667          206.982        2.06982        131.978        1.31978
    5    0    5   10      1219       0.5        1.14171      0.0114171          207.659        2.07659        131.758        1.31758
    5    0    5   10      1224       0.5        1.14674      0.0114674          208.335        2.08335        131.539        1.31539
    5    0    5   10      1229       0.5        1.15177      0.0115177          209.011        2.09011        131.321        1.31321
    5    0    5   10      1234       0.5         1.1568       0.011568          209.686        2.09686        131.104        1.31104
    5    0    5   10      1239       0.5        1.16185      0.0116185           210.36         2.1036        130.888        1.30888
    5    0    5   10      1244       0.5        1.16691      0.0116691          211.034        2.11034        130.673        1.30673
    5    0    5   10      1249       0.5        1.17198      0.0117198          211.707        2.11707        130.458        1.30458
    5    0    5   10      1254       0.5        1.17708      0.0117708           212.38         2.1238        130.244        1.30244
    5    0    5   10      1259       0.5         1.1822       0.011822          213.052        2.13052        130.032        1.30032
    5    0    5   10      1264       0.5        1.18735      0.0118735          213.723        2.13723         129.82         1.2982
    5    0    5   10      1269       0.5        1.19253      0.0119253          214.394        2.14394        129.609        1.29609
    5    0    5   10      1274       0.5        1.19772      0.0119772          215.064        2.15064        129.398        1.29398
    5    0    5   10      1279       0.5        1.20293      0.0120293          215.733        2.15733        129.189        1.29189
    5    0    5   10      1284       0.5        1.20817      0.0120817          216.402        2.16402        128.981        1.28981
    5    0    5   10      1289       0.5        1.21341      0.0121341          217.071        2.17071        128.773        1.28773
    5    0    5   10      1294       0.5        1.21867      0.0121867          217.738        2.17738        128.566        1.28566
    5    0    5   10      1299       0.5        1.22394      0.0122394          218.405        2.18405         128.36         1.2836
    5    0    5   10      1304       0.5        1.22922      0.0122922          219.072        2.19072        128.154        1.28154
    5    0    5   10      1309       0.5         1.2345       0.012345          219.738        2.19738         127.95         1.2795
    5    0    5   10      1314       0.5        1.23979      0.0123979          220.403        2.20403        127.746        1.27746
    5    0    5   10      1319       0.5        1.24508      0.0124508          221.068        2.21068        127.543        1.27543
    5    0    5   10      1324       0.5        1.25036      0.0125036          221.732        2.21732        127.341        1.27341
    5    0    5   10      1329       0.5        1.25564      0.0125564          222.396        2.22396         127.14         1.2714
    5    0    5   10      1334       0.5        1.26091      0.0126091          223.059        2.23059         126.94         1.2694
    5    0    5   10      1339       0.5        1.26616      0.0126616          223.721        2.23721         126.74         1.2674
    5    0    5   10      1344       0.5         1.2714       0.012714          224.383        2.24383        126.541        1.26541
    5    0    5   10      1349       0.5        1.27663      0.0127663          225.045        2.25045        126.343        1.26343
    5    0    5   10      1354       0.5        1.28183      0.0128183          225.705        2.25705        126.145        1.26145
    5    0    5   10      1359       0.5        1.28701      0.0128701          226.366        2.26366        125.948        1.25948
    5    0    5   10      1364       0.5        1.29219      0.0129219          227.025        2.27025        125.753        1.25753
    5    0    5   10      1369       0.5        1.29737      0.0129737          227.684        2.27684        125.557        1.25557
    5    0    5   10      1374       0.5        1.30255      0.0130255          228.343        2.28343        125.363        1.25363
    5    0    5   10      1379       0.5        1.30774      0.0130774          229.001        2.29001        125.169        1.25169
    5    0    5   10      1384       0.5        1.31294      0.0131294          229.658        2.29658        124.976        1.24976
    5    0    5   10      1389       0.5        1.31816      0.0131816          230.315        2.30315        124.784        1.24784
    5    0    5   10      1394       0.5        1.32342      0.0132342          230.971        2.30971        124.593        1.24593
    5    0    5   10      1399       0.5         1.3287       0.013287          231.627        2.31627        124.402        1.24402
    5    0    5   10      1404       0.5        1.33402      0.0133402          232.282        2.32282        124.212        1.24212
    5    0    5   10      1409       0.5        1.33937      0.0133937          232.937        2.32937        124.023        1.24023
    5    0    5   10      1414       0.5        1.34474      0.0134474          233.591        2.33591        123.834        1.23834
    5    0    5   10      1419       0.5        1.35013      0.0135013          234.245        2.34245        123.646        1.23646
    5    0    5   10      1424       0.5        1.35554      0.0135554          234.898        2.34898        123.459        1.23459
    5    0    5   10      1429       0.5        1.36096      0.0136096           235.55         2.3555        123.272        1.23272
    5    0    5   10      1434       0.5        1.36639      0.0136639          236.202        2.36202        123.087        1.23087
    5    0    5   10      1439       0.5        1.37183      0.0137183          236.854        2.36854        122.902        1.22902
    5    0    5   10      1444       0.5        1.37726      0.0137726          237.505        2.37505        122.717        1.22717
    5    0    5   10      1449       0.5        1.38269      0.0138269          238.155        2.38155        122.533        1.22533
    5    0    5   10      1454       0.5        1.38812      0.0138812          238.805        2.38805         122.35         1.2235
    5    0    5   10      1459       0.5        1.39354      0.0139354          239.455        2.39455        122.168        1.22168
    5    0    5   10      1464       0.5        1.39896      0.0139896          240.103        2.40103        121.986        1.21986
    5    0    5   10      1469       0.5        1.40437      0.0140437          240.752        2.40752        121.805        1.21805
    5    0    5   10      1474       0.5        1.40977      0.0140977            241.4          2.414        121.625        1.21625
    5    0    5   10      1479       0.5        1.41516      0.0141516          242.047        2.42047        121.445        1.21445
    5    0    5   10      1484       0.5        1.42053      0.0142053          242.694        2.42694        121.266        1.21266
    5    0    5   10      1489       0.5        1.42589      0.0142589           243.34         2.4334        121.088        1.21088
    5    0    5   10      1494       0.5        1.43124      0.0143124          243.986        2.43986         120.91         1.2091
    5    0    5   10      1499       0.5        1.43659      0.0143659          244.631        2.44631        120.733        1.20733
    5    0    5   10      1504       0.5        1.44192      0.0144192          245.276        2.45276        120.557        1.20557
    5    0    5   10      1509       0.5        1.44726      0.0144726           245.92         2.4592        120.381        1.20381
    5    0    5   10      1514       0.5         1.4526       0.014526          246.564        2.46564        120.206        1.20206
    5    0    5   10      1519       0.5        1.45794      0.0145794          247.207        2.47207        120.031        1.20031
    5    0    5   10      1524       0.5         1.4633       0.014633           247.85         2.4785        119.857        1.19857
    5    0    5   10      1529       0.5        1.46866      0.0146866          248.493        2.48493        119.684        1.19684
    5    0    5   10      1534       0.5        1.47405      0.0147405          249.134        2.49134        119.511        1.19511
    5    0    5   10      1539       0.5        1.47945      0.0147945          249.776        2.49776        119.339        1.19339
    5    0    5   10      1544       0.5        1.48487      0.0148487          250.417        2.50417        119.168        1.19168
    5    0    5   10      1549       0.5        1.49032      0.0149032          251.057        2.51057        118.997        1.18997
    5    0    5   10      1554       0.5        1.49577      0.0149577          251.697        2.51697        118.827        1.18827
    5    0    5   10      1559       0.5        1.50125      0.0150125          252.336        2.52336        118.657        1.18657
    5    0    5   10      1564       0.5        1.50675      0.0150675          252.975        2.52975        118.488        1.18488
    5    0    5   10      1569       0.5        1.51226      0.0151226          253.614        2.53614         118.32         1.1832
    5    0    5   10      1574       0.5        1.51779      0.0151779          254.252        2.54252        118.152        1.18152
    5    0    5   10      1579       0.5        1.52333      0.0152333          254.889        2.54889        117.985        1.17985
    5    0    5   10      1584       0.5        1.52889      0.0152889          255.526        2.55526        117.818        1.17818
    5    0    5   10      1589       0.5        1.53445      0.0153445          256.163        2.56163        117.652        1.17652
    5    0    5   10      1594       0.5        1.54002      0.0154002          256.799        2.56799        117.487        1.17487
    5    0    5   10      1599       0.5        1.54559      0.0154559          257.435        2.57435        117.322        1.17322
    5    0    5   10      1604       0.5        1.55114      0.0155114           258.07         2.5807        117.158        1.17158
    5    0    5   10      1609       0.5        1.55669      0.0155669          258.705        2.58705        116.994        1.16994
    5    0    5   10      1614       0.5        1.56221      0.0156221          259.339        2.59339        116.831        1.16831
    5    0    5   10      1619       0.5         1.5677       0.015677          259.973        2.59973        116.668        1.16668
    5    0    5   10      1624       0.5        1.57316      0.0157316          260.606        2.60606        116.506        1.16506
    5    0    5   10      1629       0.5         1.5786       0.015786          261.239        2.61239        116.345        1.16345
    5    0    5   10      1634       0.5        1.58401      0.0158401          261.871        2.61871        116.184        1.16184
    5    0    5   10      1639       0.5        1.58941      0.0158941          262.503        2.62503        116.024        1.16024
    5    0    5   10      1644       0.5         1.5948       0.015948          263.135        2.63135        115.864        1.15864
    5    0    5   10      1649       0.5         1.6002       0.016002          263.766        2.63766        115.705        1.15705
    5    0    6   12        84       0.5      0.0149278    0.000149278           18.726        0.18726        312.814        3.12814
    5    0    6   12        89       0.5      0.0199709    0.000199709          20.6672       0.206672        311.225        3.11225
    5    0    6   12        94       0.5      0.0250537    0.000250537           22.571        0.22571        309.679        3.09679
    5    0    6   12        99       0.5      0.0301564    0.000301564          24.4386       0.244386        308.173        3.08173
    5    0    6   12       104       0.5      0.0352464    0.000352464          26.2696       0.262696        306.704        3.06704
    5    0    6   12       109       0.5      0.0402838    0.000402838          28.0639       0.280639        305.272        3.05272
    5    0    6   12       114       0.5      0.0453225    0.000453225          29.8243       0.298243        303.873        3.03873
    5    0    6   12       119       0.5      0.0504392    0.000504392          31.5531       0.315531        302.506        3.02506
    5    0    6   12       124       0.5      0.0554669    0.000554669          33.2521       0.332521         301.17         3.0117
    5    0    6   12       129       0.5      0.0603461    0.000603461           34.923        0.34923        299.863        2.99863
    5    0    6   12       134       0.5      0.0656076    0.000656076          36.5671       0.365671        298.584        2.98584
    5    0    6   12       139       0.5      0.0712965    0.000712965          38.1855       0.381855        297.332        2.97332
    5    0    6   12       144       0.5      0.0765171    0.000765171            39.78         0.3978        296.104        2.96104
    5    0    6   12       149       0.5      0.0812893    0.000812893          41.3511       0.413511        294.902        2.94902
    5    0    6   12       154       0.5      0.0861639    0.000861639          42.9001       0.429001        293.723        2.93723
    5    0    6   12       159       0.5      0.0911461    0.000911461          44.4275       0.444275        292.566        2.92566
    5    0    6   12       164       0.5      0.0960769    0.000960769          45.9347       0.459347         291.43         2.9143
    5    0    6   12       169       0.5       0.100982     0.00100982           47.422        0.47422        290.316        2.90316
    5    0    6   12       174       0.5       0.105909     0.00105909          48.8907       0.488907        289.221        2.89221
