 *tel  csi     Z    A     CsICh  errCsICh     CsIV         errCsIV             CsIE        errCsIE            ESi        errESi
    5    0    4    9      1339       0.5        1.26616      0.0126616          239.701        2.39701        86.2148       0.862148
    5    0    4    9      1344       0.5         1.2714       0.012714          240.411        2.40411        86.0606       0.860606
    5    0    4    9      1349       0.5        1.27663      0.0127663          241.121        2.41121         85.907        0.85907
    5    0    4    9      1354       0.5        1.28183      0.0128183           241.83         2.4183         85.754        0.85754
    5    0    4    9      1359       0.5        1.28701      0.0128701          242.538        2.42538        85.6017       0.856017
    5    0    4    9      1364       0.5        1.29219      0.0129219          243.246        2.43246          85.45         0.8545
    5    0    4    9      1369       0.5        1.29737      0.0129737          243.954        2.43954        85.2989       0.852989
    5    0    4    9      1374       0.5        1.30255      0.0130255          244.662        2.44662        85.1485       0.851485
    5    0    4    9      1379       0.5        1.30774      0.0130774          245.368        2.45368        84.9987       0.849987
    5    0    4    9      1384       0.5        1.31294      0.0131294          246.075        2.46075        84.8496       0.848496
    5    0    4    9      1389       0.5        1.31816      0.0131816          246.781        2.46781         84.701        0.84701
    5    0    4    9      1394       0.5        1.32342      0.0132342          247.487        2.47487        84.5531       0.845531
    5    0    4    9      1399       0.5         1.3287       0.013287          248.192        2.48192        84.4058       0.844058
    5    0    4    9      1404       0.5        1.33402      0.0133402          248.897        2.48897         84.259        0.84259
    5    0    4    9      1409       0.5        1.33937      0.0133937          249.601        2.49601        84.1129       0.841129
    5    0    4    9      1414       0.5        1.34474      0.0134474          250.305        2.50305        83.9674       0.839674
    5    0    4    9      1419       0.5        1.35013      0.0135013          251.009        2.51009        83.8225       0.838225
    5    0    4    9      1424       0.5        1.35554      0.0135554          251.712        2.51712        83.6782       0.836782
    5    0    4    9      1429       0.5        1.36096      0.0136096          252.415        2.52415        83.5345       0.835345
    5    0    4    9      1434       0.5        1.36639      0.0136639          253.117        2.53117        83.3913       0.833913
    5    0    4    9      1439       0.5        1.37183      0.0137183          253.819        2.53819        83.2488       0.832488
    5    0    4    9      1444       0.5        1.37726      0.0137726          254.521        2.54521        83.1068       0.831068
    5    0    4    9      1449       0.5        1.38269      0.0138269          255.222        2.55222        82.9654       0.829654
    5    0    4    9      1454       0.5        1.38812      0.0138812          255.923        2.55923        82.8245       0.828245
    5    0    4    9      1459       0.5        1.39354      0.0139354          256.623        2.56623        82.6843       0.826843
    5    0    4    9      1464       0.5        1.39896      0.0139896          257.323        2.57323        82.5446       0.825446
    5    0    4    9      1469       0.5        1.40437      0.0140437          258.023        2.58023        82.4054       0.824054
    5    0    4    9      1474       0.5        1.40977      0.0140977          258.722        2.58722        82.2668       0.822668
    5    0    4    9      1479       0.5        1.41516      0.0141516          259.421        2.59421        82.1288       0.821288
    5    0    4    9      1484       0.5        1.42053      0.0142053           260.12         2.6012        81.9913       0.819913
    5    0    4    9      1489       0.5        1.42589      0.0142589          260.818        2.60818        81.8544       0.818544
    5    0    4    9      1494       0.5        1.43124      0.0143124          261.515        2.61515         81.718        0.81718
    5    0    4    9      1499       0.5        1.43659      0.0143659          262.213        2.62213        81.5821       0.815821
    5    0    4    9      1504       0.5        1.44192      0.0144192           262.91         2.6291        81.4468       0.814468
    5    0    4    9      1509       0.5        1.44726      0.0144726          263.606        2.63606         81.312        0.81312
    5    0    4    9      1514       0.5         1.4526       0.014526          264.302        2.64302        81.1778       0.811778
    5    0    4    9      1519       0.5        1.45794      0.0145794          264.998        2.64998        81.0441       0.810441
    5    0    4    9      1524       0.5         1.4633       0.014633          265.694        2.65694        80.9109       0.809109
    5    0    4    9      1529       0.5        1.46866      0.0146866          266.389        2.66389        80.7782       0.807782
    5    0    4    9      1534       0.5        1.47405      0.0147405          267.083        2.67083        80.6461       0.806461
    5    0    4    9      1539       0.5        1.47945      0.0147945          267.778        2.67778        80.5144       0.805144
    5    0    4    9      1544       0.5        1.48487      0.0148487          268.472        2.68472        80.3833       0.803833
    5    0    4    9      1549       0.5        1.49032      0.0149032          269.165        2.69165        80.2527       0.802527
    5    0    4    9      1554       0.5        1.49577      0.0149577          269.858        2.69858        80.1226       0.801226
    5    0    4    9      1559       0.5        1.50125      0.0150125          270.551        2.70551         79.993        0.79993
    5    0    4    9      1564       0.5        1.50675      0.0150675          271.244        2.71244        79.8638       0.798638
    5    0    4    9      1569       0.5        1.51226      0.0151226          271.936        2.71936        79.7352       0.797352
    5    0    4    9      1574       0.5        1.51779      0.0151779          272.628        2.72628        79.6071       0.796071
    5    0    4    9      1579       0.5        1.52333      0.0152333          273.319        2.73319        79.4795       0.794795
    5    0    4    9      1584       0.5        1.52889      0.0152889           274.01         2.7401        79.3524       0.793524
    5    0    4    9      1589       0.5        1.53445      0.0153445          274.701        2.74701        79.2257       0.792257
    5    0    4    9      1594       0.5        1.54002      0.0154002          275.391        2.75391        79.0995       0.790995
    5    0    4    9      1599       0.5        1.54559      0.0154559          276.082        2.76082        78.9738       0.789738
    5    0    4    9      1604       0.5        1.55114      0.0155114          276.771        2.76771        78.8486       0.788486
    5    0    4    9      1609       0.5        1.55669      0.0155669          277.461        2.77461        78.7239       0.787239
    5    0    4    9      1614       0.5        1.56221      0.0156221           278.15         2.7815        78.5996       0.785996
    5    0    4    9      1619       0.5         1.5677       0.015677          278.838        2.78838        78.4758       0.784758
    5    0    4    9      1624       0.5        1.57316      0.0157316          279.527        2.79527        78.3525       0.783525
    5    0    4    9      1629       0.5         1.5786       0.015786          280.215        2.80215        78.2296       0.782296
    5    0    4    9      1634       0.5        1.58401      0.0158401          280.902        2.80902        78.1072       0.781072
    5    0    4    9      1639       0.5        1.58941      0.0158941          281.589        2.81589        77.9853       0.779853
    5    0    4    9      1644       0.5         1.5948       0.015948          282.276        2.82276        77.8638       0.778638
    5    0    4    9      1649       0.5         1.6002       0.016002          282.963        2.82963        77.7428       0.777428
    5    0    4   10        84       0.5      0.0149278    0.000149278          28.2483       0.282483        184.952        1.84952
    5    0    4   10        89       0.5      0.0199709    0.000199709          29.9122       0.299122        183.696        1.83696
    5    0    4   10        94       0.5      0.0250537    0.000250537          31.5333       0.315333        182.484        1.82484
    5    0    4   10        99       0.5      0.0301564    0.000301564          33.1147       0.331147        181.314        1.81314
    5    0    4   10       104       0.5      0.0352464    0.000352464          34.6592       0.346592        180.181        1.80181
    5    0    4   10       109       0.5      0.0402838    0.000402838          36.1689       0.361689        179.083        1.79083
    5    0    4   10       114       0.5      0.0453225    0.000453225          37.6464       0.376464        178.019        1.78019
    5    0    4   10       119       0.5      0.0504392    0.000504392          39.0935       0.390935        176.986        1.76986
    5    0    4   10       124       0.5      0.0554669    0.000554669           40.512        0.40512        175.981        1.75981
    5    0    4   10       129       0.5      0.0603461    0.000603461          41.9032       0.419032        175.005        1.75005
    5    0    4   10       134       0.5      0.0656076    0.000656076          43.2691       0.432691        174.054        1.74054
    5    0    4   10       139       0.5      0.0712965    0.000712965          44.6114       0.446114        173.127        1.73127
    5    0    4   10       144       0.5      0.0765171    0.000765171          45.9307       0.459307        172.223        1.72223
    5    0    4   10       149       0.5      0.0812893    0.000812893          47.2286       0.472286        171.341        1.71341
    5    0    4   10       154       0.5      0.0861639    0.000861639          48.5056       0.485056         170.48         1.7048
    5    0    4   10       159       0.5      0.0911461    0.000911461          49.7647       0.497647        169.638        1.69638
    5    0    4   10       164       0.5      0.0960769    0.000960769          51.0034       0.510034        168.815        1.68815
    5    0    4   10       169       0.5       0.100982     0.00100982          52.2267       0.522267        168.009        1.68009
    5    0    4   10       174       0.5       0.105909     0.00105909          53.4324       0.534324         167.22         1.6722
    5    0    4   10       179       0.5       0.110859     0.00110859           54.622        0.54622        166.447        1.66447
    5    0    4   10       184       0.5       0.115827     0.00115827          55.7974       0.557974        165.689        1.65689
    5    0    4   10       189       0.5       0.120808     0.00120808          56.9593       0.569593        164.945        1.64945
    5    0    4   10       194       0.5       0.125797     0.00125797           58.107        0.58107        164.216        1.64216
    5    0    4   10       199       0.5       0.130789     0.00130789          59.2429       0.592429        163.499        1.63499
    5    0    4   10       204       0.5       0.135778     0.00135778          60.3662       0.603662        162.795        1.62795
    5    0    4   10       209       0.5        0.14076      0.0014076          61.4781       0.614781        162.102        1.62102
    5    0    4   10       214       0.5       0.145729     0.00145729          62.5776       0.625776        161.422        1.61422
    5    0    4   10       219       0.5       0.150681     0.00150681          63.6684       0.636684        160.752        1.60752
    5    0    4   10       224       0.5       0.155614     0.00155614          64.7474       0.647474        160.093        1.60093
    5    0    4   10       229       0.5        0.16053      0.0016053          65.8186       0.658186        159.444        1.59444
    5    0    4   10       234       0.5       0.165431     0.00165431          66.8788       0.668788        158.804        1.58804
    5    0    4   10       239       0.5        0.17032      0.0017032          67.9299       0.679299        158.174        1.58174
    5    0    4   10       244       0.5         0.1752       0.001752          68.9767       0.689767        157.553        1.57553
    5    0    4   10       249       0.5       0.180074     0.00180074          70.0103       0.700103        156.941        1.56941
    5    0    4   10       254       0.5       0.184944     0.00184944          71.0386       0.710386        156.337        1.56337
    5    0    4   10       259       0.5       0.189814     0.00189814          72.0613       0.720613         155.74         1.5574
    5    0    4   10       264       0.5       0.194685     0.00194685          73.0745       0.730745        155.152        1.55152
    5    0    4   10       269       0.5       0.199561     0.00199561          74.0809       0.740809        154.571        1.54571
    5    0    4   10       274       0.5       0.204443     0.00204443          75.0835       0.750835        153.997        1.53997
    5    0    4   10       279       0.5       0.209332     0.00209332          76.0782       0.760782         153.43         1.5343
    5    0    4   10       284       0.5       0.214227     0.00214227           77.068        0.77068         152.87         1.5287
    5    0    4   10       289       0.5       0.219128     0.00219128          78.0486       0.780486        152.317        1.52317
    5    0    4   10       294       0.5       0.224037     0.00224037          79.0271       0.790271         151.77         1.5177
    5    0    4   10       299       0.5       0.228952     0.00228952          79.9992       0.799992        151.228        1.51228
    5    0    4   10       304       0.5       0.233874     0.00233874          80.9686       0.809686        150.693        1.50693
    5    0    4   10       309       0.5       0.238803     0.00238803          81.9307       0.819307        150.164        1.50164
    5    0    4   10       314       0.5       0.243739     0.00243739          82.8901       0.828901         149.64         1.4964
    5    0    4   10       319       0.5       0.248681     0.00248681          83.8417       0.838417        149.121        1.49121
    5    0    4   10       324       0.5       0.253631     0.00253631          84.7903       0.847903        148.608        1.48608
    5    0    4   10       329       0.5       0.258587     0.00258587          85.7357       0.857357          148.1          1.481
    5    0    4   10       334       0.5       0.263549     0.00263549          86.6764       0.866764        147.597        1.47597
    5    0    4   10       339       0.5       0.268515     0.00268515          87.6102       0.876102        147.099        1.47099
    5    0    4   10       344       0.5       0.273487     0.00273487          88.5472       0.885472        146.606        1.46606
    5    0    4   10       349       0.5       0.278462     0.00278462          89.4733       0.894733        146.117        1.46117
    5    0    4   10       354       0.5       0.283441     0.00283441          90.3992       0.903992        145.633        1.45633
    5    0    4   10       359       0.5       0.288423     0.00288423          91.3206       0.913206        145.153        1.45153
    5    0    4   10       364       0.5       0.293407     0.00293407          92.2436       0.922436        144.678        1.44678
    5    0    4   10       369       0.5       0.298393     0.00298393          93.1603       0.931603        144.207        1.44207
    5    0    4   10       374       0.5        0.30338      0.0030338           94.077        0.94077         143.74         1.4374
    5    0    4   10       379       0.5       0.308365     0.00308365          94.9838       0.949838        143.277        1.43277
    5    0    4   10       384       0.5       0.313346     0.00313346          95.8919       0.958919        142.818        1.42818
    5    0    4   10       389       0.5       0.318321     0.00318321          96.7905       0.967905        142.362        1.42362
    5    0    4   10       394       0.5       0.323289     0.00323289          97.6865       0.976865        141.911        1.41911
    5    0    4   10       399       0.5       0.328246     0.00328246          98.5893       0.985893        141.463        1.41463
    5    0    4   10       404       0.5       0.333192     0.00333192           99.471        0.99471        141.019        1.41019
    5    0    4   10       409       0.5       0.338123     0.00338123          100.367        1.00367        140.579        1.40579
    5    0    4   10       414       0.5       0.343039     0.00343039          101.247        1.01247        140.142        1.40142
    5    0    4   10       419       0.5       0.347936     0.00347936          102.139        1.02139        139.708        1.39708
    5    0    4   10       424       0.5       0.352817     0.00352817          103.011        1.03011        139.278        1.39278
    5    0    4   10       429       0.5       0.357685     0.00357685           103.89         1.0389        138.851        1.38851
    5    0    4   10       434       0.5       0.362545     0.00362545          104.768        1.04768        138.428        1.38428
    5    0    4   10       439       0.5       0.367399     0.00367399          105.648        1.05648        138.007        1.38007
    5    0    4   10       444       0.5       0.372253     0.00372253          106.511        1.06511         137.59         1.3759
    5    0    4   10       449       0.5       0.377111     0.00377111          107.383        1.07383        137.176        1.37176
    5    0    4   10       454       0.5       0.381976     0.00381976          108.255        1.08255        136.765        1.36765
    5    0    4   10       459       0.5       0.386852     0.00386852          109.119        1.09119        136.357        1.36357
    5    0    4   10       464       0.5       0.391744     0.00391744          109.992        1.09992        135.952        1.35952
    5    0    4   10       469       0.5       0.396654     0.00396654          110.846        1.10846        135.549        1.35549
    5    0    4   10       474       0.5       0.401585     0.00401585          111.712        1.11712         135.15         1.3515
    5    0    4   10       479       0.5       0.406532     0.00406532          112.573        1.12573        134.754        1.34754
    5    0    4   10       484       0.5       0.411494     0.00411494          113.425        1.13425         134.36         1.3436
    5    0    4   10       489       0.5       0.416467     0.00416467          114.286        1.14286        133.969        1.33969
    5    0    4   10       494       0.5       0.421448     0.00421448          115.143        1.15143        133.581        1.33581
    5    0    4   10       499       0.5       0.426435     0.00426435          115.996        1.15996        133.195        1.33195
    5    0    4   10       504       0.5       0.431426     0.00431426          116.844        1.16844        132.812        1.32812
    5    0    4   10       509       0.5       0.436417     0.00436417          117.704        1.17704        132.432        1.32432
    5    0    4   10       514       0.5       0.441405     0.00441405          118.539        1.18539        132.054        1.32054
    5    0    4   10       519       0.5       0.446388     0.00446388          119.396        1.19396        131.679        1.31679
    5    0    4   10       524       0.5       0.451366     0.00451366          120.243        1.20243        131.306        1.31306
    5    0    4   10       529       0.5       0.456339     0.00456339          121.083        1.21083        130.936        1.30936
    5    0    4   10       534       0.5       0.461308     0.00461308          121.929        1.21929        130.568        1.30568
    5    0    4   10       539       0.5       0.466275     0.00466275          122.767        1.22767        130.203        1.30203
    5    0    4   10       544       0.5       0.471241     0.00471241            123.6          1.236         129.84         1.2984
    5    0    4   10       549       0.5       0.476205     0.00476205          124.439        1.24439        129.479        1.29479
    5    0    4   10       554       0.5        0.48117      0.0048117          125.283        1.25283        129.121        1.29121
    5    0    4   10       559       0.5       0.486137     0.00486137          126.119        1.26119        128.765        1.28765
    5    0    4   10       564       0.5       0.491105     0.00491105          126.944        1.26944        128.411        1.28411
    5    0    4   10       569       0.5       0.496077     0.00496077          127.775        1.27775        128.059        1.28059
    5    0    4   10       574       0.5        0.50105      0.0050105           128.62         1.2862         127.71         1.2771
    5    0    4   10       579       0.5       0.506022     0.00506022           129.44         1.2944        127.363        1.27363
    5    0    4   10       584       0.5       0.510991     0.00510991          130.263        1.30263        127.018        1.27018
    5    0    4   10       589       0.5       0.515954     0.00515954          131.089        1.31089        126.675        1.26675
    5    0    4   10       594       0.5        0.52091      0.0052091          131.918        1.31918        126.335        1.26335
    5    0    4   10       599       0.5       0.525856     0.00525856          132.751        1.32751        125.996        1.25996
    5    0    4   10       604       0.5       0.530789     0.00530789          133.562        1.33562         125.66         1.2566
    5    0    4   10       609       0.5       0.535707     0.00535707          134.403        1.34403        125.325        1.25325
    5    0    4   10       614       0.5       0.540609     0.00540609          135.224        1.35224        124.993        1.24993
    5    0    4   10       619       0.5       0.545492     0.00545492          136.025        1.36025        124.662        1.24662
    5    0    4   10       624       0.5       0.550359     0.00550359          136.844        1.36844        124.334        1.24334
    5    0    4   10       629       0.5       0.555214     0.00555214          137.662        1.37662        124.008        1.24008
    5    0    4   10       634       0.5       0.560061     0.00560061          138.479        1.38479        123.683        1.23683
    5    0    4   10       639       0.5       0.564906     0.00564906          139.295        1.39295        123.361        1.23361
    5    0    4   10       644       0.5        0.56975      0.0056975           140.11         1.4011         123.04         1.2304
    5    0    4   10       649       0.5         0.5746       0.005746          140.923        1.40923        122.721        1.22721
    5    0    4   10       654       0.5       0.579458     0.00579458          141.736        1.41736        122.405        1.22405
    5    0    4   10       659       0.5       0.584328     0.00584328          142.548        1.42548         122.09         1.2209
    5    0    4   10       664       0.5       0.589216     0.00589216          143.358        1.43358        121.777        1.21777
    5    0    4   10       669       0.5       0.594124     0.00594124          144.168        1.44168        121.465        1.21465
    5    0    4   10       674       0.5       0.599051     0.00599051          144.976        1.44976        121.156        1.21156
    5    0    4   10       679       0.5       0.603995     0.00603995          145.784        1.45784        120.848        1.20848
    5    0    4   10       684       0.5       0.608951     0.00608951          146.591        1.46591        120.543        1.20543
    5    0    4   10       689       0.5       0.613918     0.00613918          147.396        1.47396        120.238        1.20238
    5    0    4   10       694       0.5       0.618892     0.00618892          148.201        1.48201        119.936        1.19936
    5    0    4   10       699       0.5        0.62387      0.0062387          149.005        1.49005        119.635        1.19635
    5    0    4   10       704       0.5        0.62885      0.0062885          149.807        1.49807        119.337        1.19337
    5    0    4   10       709       0.5       0.633828     0.00633828          150.609        1.50609        119.039        1.19039
    5    0    4   10       714       0.5       0.638801     0.00638801           151.41         1.5141        118.744        1.18744
    5    0    4   10       719       0.5       0.643768     0.00643768           152.21         1.5221         118.45         1.1845
    5    0    4   10       724       0.5       0.648728     0.00648728          153.009        1.53009        118.158        1.18158
    5    0    4   10       729       0.5       0.653684     0.00653684          153.807        1.53807        117.867        1.17867
    5    0    4   10       734       0.5       0.658637     0.00658637          154.604        1.54604        117.578        1.17578
    5    0    4   10       739       0.5       0.663589     0.00663589            155.4          1.554        117.291        1.17291
    5    0    4   10       744       0.5       0.668542     0.00668542          156.196        1.56196        117.005        1.17005
    5    0    4   10       749       0.5       0.673498     0.00673498           156.99         1.5699        116.721        1.16721
    5    0    4   10       754       0.5       0.678458     0.00678458          157.784        1.57784        116.439        1.16439
    5    0    4   10       759       0.5       0.683424     0.00683424          158.577        1.58577        116.158        1.16158
    5    0    4   10       764       0.5       0.688398     0.00688398          159.369        1.59369        115.878        1.15878
    5    0    4   10       769       0.5       0.693381     0.00693381           160.16         1.6016          115.6          1.156
    5    0    4   10       774       0.5       0.698369     0.00698369           160.95         1.6095        115.324        1.15324
    5    0    4   10       779       0.5       0.703359     0.00703359          161.739        1.61739        115.049        1.15049
    5    0    4   10       784       0.5       0.708349     0.00708349          162.528        1.62528        114.776        1.14776
    5    0    4   10       789       0.5       0.713334     0.00713334          163.315        1.63315        114.504        1.14504
    5    0    4   10       794       0.5       0.718312     0.00718312          164.102        1.64102        114.233        1.14233
    5    0    4   10       799       0.5       0.723278     0.00723278          164.888        1.64888        113.964        1.13964
    5    0    4   10       804       0.5       0.728231     0.00728231          165.674        1.65674        113.697        1.13697
    5    0    4   10       809       0.5       0.733165     0.00733165          166.458        1.66458        113.431        1.13431
    5    0    4   10       814       0.5       0.738079     0.00738079          167.242        1.67242        113.166        1.13166
    5    0    4   10       819       0.5       0.742971     0.00742971          168.024        1.68024        112.903        1.12903
    5    0    4   10       824       0.5       0.747844     0.00747844          168.806        1.68806        112.641        1.12641
    5    0    4   10       829       0.5       0.752703     0.00752703          169.588        1.69588        112.381        1.12381
    5    0    4   10       834       0.5       0.757553     0.00757553          170.368        1.70368        112.122        1.12122
    5    0    4   10       839       0.5       0.762397     0.00762397          171.148        1.71148        111.864        1.11864
    5    0    4   10       844       0.5        0.76724      0.0076724          171.926        1.71926        111.607        1.11607
    5    0    4   10       849       0.5       0.772086     0.00772086          172.705        1.72705        111.352        1.11352
    5    0    4   10       854       0.5       0.776939     0.00776939          173.482        1.73482        111.099        1.11099
    5    0    4   10       859       0.5       0.781804     0.00781804          174.258        1.74258        110.846        1.10846
    5    0    4   10       864       0.5       0.786684     0.00786684          175.034        1.75034        110.595        1.10595
    5    0    4   10       869       0.5       0.791584     0.00791584          175.809        1.75809        110.346        1.10346
    5    0    4   10       874       0.5       0.796501     0.00796501          176.584        1.76584        110.097        1.10097
    5    0    4   10       879       0.5       0.801432     0.00801432          177.357        1.77357         109.85         1.0985
    5    0    4   10       884       0.5       0.806377     0.00806377           178.13         1.7813        109.604        1.09604
    5    0    4   10       889       0.5       0.811332     0.00811332          178.902        1.78902         109.36         1.0936
    5    0    4   10       894       0.5       0.816296     0.00816296          179.673        1.79673        109.116        1.09116
    5    0    4   10       899       0.5       0.821266     0.00821266          180.444        1.80444        108.874        1.08874
    5    0    4   10       904       0.5       0.826241     0.00826241          181.214        1.81214        108.633        1.08633
    5    0    4   10       909       0.5       0.831218     0.00831218          181.983        1.81983        108.394        1.08394
    5    0    4   10       914       0.5       0.836194     0.00836194          182.752        1.82752        108.155        1.08155
    5    0    4   10       919       0.5        0.84117      0.0084117          183.519        1.83519        107.918        1.07918
    5    0    4   10       924       0.5       0.846145     0.00846145          184.287        1.84287        107.682        1.07682
    5    0    4   10       929       0.5       0.851119     0.00851119          185.053        1.85053        107.447        1.07447
    5    0    4   10       934       0.5       0.856095     0.00856095          185.819        1.85819        107.214        1.07214
    5    0    4   10       939       0.5       0.861071     0.00861071          186.584        1.86584        106.981        1.06981
    5    0    4   10       944       0.5        0.86605      0.0086605          187.348        1.87348         106.75         1.0675
    5    0    4   10       949       0.5       0.871031     0.00871031          188.111        1.88111         106.52         1.0652
    5    0    4   10       954       0.5       0.876016     0.00876016          188.874        1.88874        106.291        1.06291
    5    0    4   10       959       0.5       0.881004     0.00881004          189.636        1.89636        106.063        1.06063
    5    0    4   10       964       0.5       0.885998     0.00885998          190.398        1.90398        105.836        1.05836
    5    0    4   10       969       0.5       0.890996     0.00890996          191.159        1.91159        105.611        1.05611
    5    0    4   10       974       0.5       0.895995     0.00895995          191.919        1.91919        105.386        1.05386
    5    0    4   10       979       0.5       0.900994     0.00900994          192.679        1.92679        105.163        1.05163
    5    0    4   10       984       0.5       0.905989     0.00905989          193.437        1.93437         104.94         1.0494
    5    0    4   10       989       0.5       0.910979     0.00910979          194.196        1.94196        104.719        1.04719
    5    0    4   10       994       0.5        0.91596      0.0091596          194.953        1.94953        104.499        1.04499
    5    0    4   10       999       0.5       0.920931     0.00920931           195.71         1.9571         104.28         1.0428
    5    0    4   10      1004       0.5       0.925889     0.00925889          196.466        1.96466        104.062        1.04062
    5    0    4   10      1009       0.5       0.930831     0.00930831          197.222        1.97222        103.845        1.03845
    5    0    4   10      1014       0.5       0.935755     0.00935755          197.977        1.97977        103.629        1.03629
    5    0    4   10      1019       0.5       0.940663     0.00940663          198.731        1.98731        103.415        1.03415
    5    0    4   10      1024       0.5       0.945558     0.00945558          199.485        1.99485        103.201        1.03201
    5    0    4   10      1029       0.5       0.950445     0.00950445          200.238        2.00238        102.988        1.02988
    5    0    4   10      1034       0.5       0.955328     0.00955328           200.99         2.0099        102.776        1.02776
    5    0    4   10      1039       0.5        0.96021      0.0096021          201.742        2.01742        102.566        1.02566
    5    0    4   10      1044       0.5       0.965097     0.00965097          202.493        2.02493        102.356        1.02356
    5    0    4   10      1049       0.5       0.969993     0.00969993          203.244        2.03244        102.147        1.02147
    5    0    4   10      1054       0.5       0.974901     0.00974901          203.994        2.03994        101.939        1.01939
    5    0    4   10      1059       0.5       0.979826     0.00979826          204.743        2.04743        101.733        1.01733
    5    0    4   10      1064       0.5       0.984773     0.00984773          205.492        2.05492        101.527        1.01527
    5    0    4   10      1069       0.5        0.98974      0.0098974           206.24         2.0624        101.322        1.01322
    5    0    4   10      1074       0.5       0.994728     0.00994728          206.987        2.06987        101.118        1.01118
    5    0    4   10      1079       0.5       0.999732     0.00999732          207.734        2.07734        100.915        1.00915
    5    0    4   10      1084       0.5        1.00475      0.0100475           208.48         2.0848        100.714        1.00714
    5    0    4   10      1089       0.5        1.00978      0.0100978          209.226        2.09226        100.513        1.00513
    5    0    4   10      1094       0.5        1.01482      0.0101482          209.971        2.09971        100.313        1.00313
    5    0    4   10      1099       0.5        1.01987      0.0101987          210.715        2.10715        100.114        1.00114
    5    0    4   10      1104       0.5        1.02493      0.0102493          211.459        2.11459        99.9153       0.999153
    5    0    4   10      1109       0.5        1.02999      0.0102999          212.202        2.12202        99.7181       0.997181
    5    0    4   10      1114       0.5        1.03505      0.0103505          212.945        2.12945        99.5218       0.995218
    5    0    4   10      1119       0.5        1.04011      0.0104011          213.687        2.13687        99.3263       0.993263
    5    0    4   10      1124       0.5        1.04517      0.0104517          214.429        2.14429        99.1318       0.991318
    5    0    4   10      1129       0.5        1.05024      0.0105024           215.17         2.1517        98.9382       0.989382
    5    0    4   10      1134       0.5         1.0553       0.010553           215.91         2.1591        98.7454       0.987454
    5    0    4   10      1139       0.5        1.06038      0.0106038           216.65         2.1665        98.5536       0.985536
    5    0    4   10      1144       0.5        1.06545      0.0106545          217.389        2.17389        98.3626       0.983626
    5    0    4   10      1149       0.5        1.07053      0.0107053          218.128        2.18128        98.1725       0.981725
    5    0    4   10      1154       0.5        1.07562      0.0107562          218.866        2.18866        97.9832       0.979832
    5    0    4   10      1159       0.5        1.08071      0.0108071          219.603        2.19603        97.7948       0.977948
    5    0    4   10      1164       0.5        1.08581      0.0108581           220.34         2.2034        97.6073       0.976073
    5    0    4   10      1169       0.5        1.09092      0.0109092          221.077        2.21077        97.4206       0.974206
    5    0    4   10      1174       0.5        1.09602      0.0109602          221.813        2.21813        97.2347       0.972347
    5    0    4   10      1179       0.5        1.10113      0.0110113          222.548        2.22548        97.0497       0.970497
    5    0    4   10      1184       0.5        1.10623      0.0110623          223.283        2.23283        96.8655       0.968655
    5    0    4   10      1189       0.5        1.11133      0.0111133          224.017        2.24017        96.6822       0.966822
    5    0    4   10      1194       0.5        1.11642      0.0111642          224.751        2.24751        96.4996       0.964996
    5    0    4   10      1199       0.5         1.1215       0.011215          225.484        2.25484        96.3179       0.963179
    5    0    4   10      1204       0.5        1.12657      0.0112657          226.216        2.26216        96.1369       0.961369
    5    0    4   10      1209       0.5        1.13163      0.0113163          226.948        2.26948        95.9568       0.959568
    5    0    4   10      1214       0.5        1.13667      0.0113667           227.68         2.2768        95.7775       0.957775
    5    0    4   10      1219       0.5        1.14171      0.0114171          228.411        2.28411         95.599        0.95599
    5    0    4   10      1224       0.5        1.14674      0.0114674          229.141        2.29141        95.4212       0.954212
    5    0    4   10      1229       0.5        1.15177      0.0115177          229.871        2.29871        95.2442       0.952442
    5    0    4   10      1234       0.5         1.1568       0.011568            230.6          2.306        95.0681       0.950681
    5    0    4   10      1239       0.5        1.16185      0.0116185          231.329        2.31329        94.8926       0.948926
    5    0    4   10      1244       0.5        1.16691      0.0116691          232.058        2.32058         94.718        0.94718
    5    0    4   10      1249       0.5        1.17198      0.0117198          232.785        2.32785        94.5441       0.945441
    5    0    4   10      1254       0.5        1.17708      0.0117708          233.513        2.33513        94.3709       0.943709
    5    0    4   10      1259       0.5         1.1822       0.011822          234.239        2.34239        94.1986       0.941986
    5    0    4   10      1264       0.5        1.18735      0.0118735          234.966        2.34966        94.0269       0.940269
    5    0    4   10      1269       0.5        1.19253      0.0119253          235.691        2.35691         93.856        0.93856
    5    0    4   10      1274       0.5        1.19772      0.0119772          236.417        2.36417        93.6859       0.936859
    5    0    4   10      1279       0.5        1.20293      0.0120293          237.141        2.37141        93.5164       0.935164
    5    0    4   10      1284       0.5        1.20817      0.0120817          237.866        2.37866        93.3477       0.933477
    5    0    4   10      1289       0.5        1.21341      0.0121341          238.589        2.38589        93.1797       0.931797
    5    0    4   10      1294       0.5        1.21867      0.0121867          239.313        2.39313        93.0125       0.930125
    5    0    4   10      1299       0.5        1.22394      0.0122394          240.035        2.40035        92.8459       0.928459
    5    0    4   10      1304       0.5        1.22922      0.0122922          240.758        2.40758        92.6801       0.926801
    5    0    4   10      1309       0.5         1.2345       0.012345          241.479        2.41479         92.515        0.92515
    5    0    4   10      1314       0.5        1.23979      0.0123979          242.201        2.42201        92.3505       0.923505
